"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23883677","5.48459768","5.73315859","6.08317614","6.05740356","6.22468948","6.35756445","6.95643044","7.16700697","7.68584394","7.71019173","7.44982004","7.48836899","7.63869238","7.97716141","7.96303272","8.04877567","8.32754421","8.4993515","8.50037098","8.55739307","9.54984856","8.97882748","8.29879284","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70382404","8.04176903","8.61879349","9.01979256","9.07156658","9.05984592","9.03575516","9.00052166","9.21819305","9.90839005","10.09452248","10.14537811","10.45467281","10.50247383","10.45699596","10.18857956","9.89148426","9.93712521","9.85083961","9.93616295","10.94954681","11.13498974","10.03109169","9.83150005","10.00551128",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70270586","8.00972462","8.98267078","9.19355106","8.79598331","8.29899502","7.8822999","8.01673985","7.91507673","9.03254128","8.8581152","8.73474026","8.72188568","8.87431335","9.28297901","10.06992245","10.53049755","10.22983646","9.96037865","10.43807507","11.42416382","9.8142643","7.90873051","9.42925453","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13292074","3.81229901","3.93863344","3.8560729","4.04629898","3.95095325","3.54402447","3.67297482","3.81756353","3.90179515","4.36131525","4.45220184","4.49078751","4.63012981","5.07549381","5.46615553","5.42378998","4.72174025","4.52845383","4.44524717","5.2080965","5.53498316","6.52950287","6.15843678","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.96671295","16.22330093","13.80812454","9.97444248","6.87889576","10.82081795","12.41761494","24.23069","23.00409317","12.31576252","12.69640064","9.97123718","8.84148979","9.56899357","8.1214447","13.91331863","10.95251656","11.4886446","11.09015656","11.56155682","11.55650234","10.85399055","18.34229279","18.21076012","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.46995974","7.5789361","7.90034246","7.72179937","7.90095711","8.27324677","8.63846684","8.32899952","8.65133667","9.13566399","9.09511089","9.10748196","9.20243168","8.9393549","8.97204113","8.88920593","8.76869011","8.61795807","8.56966972","8.61898708","9.25240231","9.55072403","10.56814575","10.12947655","10.06186676",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.31702234521572","9.79887797510757","10.2320839895173","10.4430516309259","10.3999136090595","10.4473048621477","10.511700633351","10.4980465418902","10.6870312220177","11.6150007495396","11.5075833556267","11.5457647257975","11.6864505724331","11.6687603656452","11.8185269538088","12.1700871927787","12.3213123585606","12.2702747075418","12.2344313583362","12.4132360179931","13.793539557684","13.3255717829231","12.8564386531482","12.7237948307767","",
"Oman","OMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68485427","2.70073724","2.77737164","2.77524447","2.59660101","2.26479053","2.01985121","2.11371112","1.75567567","2.4694581","2.47588587","2.23611403","2.27702832","2.5054009","3.13740134","4.07826233","4.17580843","3.95418668","3.21469474","3.80648994","5.11922932","4.34468651","3.06614041","3.49047446","",
"Other small states","OSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4530010531949","5.42165128333248","5.73349685092749","5.88573258590595","5.85043672520977","5.87794309273767","5.64529796736824","5.62696629072128","5.82030499843635","6.27354111245139","6.12406787371759","5.90801106669311","5.90339201547103","6.09385670451146","6.27141539641526","6.48633078680301","6.60775656955416","6.54415940537853","6.55761154081991","6.71478450487196","7.77557632950816","7.72901355543414","7.17477797446061","7.34759766636095","",
"Pakistan","PAK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48079324","2.33959723","2.42219901","2.10399199","2.03666282","2.37323904","2.73132491","2.62370729","2.56806731","2.49995875","2.42967653","2.23121333","2.22185278","2.4164784","2.48899078","2.49493265","2.57026362","2.7863009","2.82844949","2.84736943","2.95273018","2.99015832","2.90354776","2.51988316","",
"Panama","PAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98486614","6.91849852","7.05643845","6.71176672","7.08192825","6.20666599","6.54604864","7.35227633","6.80452538","6.9857955","7.22332573","6.83196259","6.50450659","6.52210426","6.91532087","6.93698502","7.09378099","7.16492653","7.60132933","8.13541794","10.21630001","9.13571072","9.04578876","8.33022976","",
"Peru","PER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41482639","4.72161007","4.93902588","4.58703804","4.42972279","4.66598511","4.409585","4.42611313","4.53098345","4.95976877","4.70582962","4.52216864","4.72939587","4.71272659","4.90967321","4.90453625","4.89353323","4.80915499","5.0835557","5.12525272","6.34739399","6.67309427","6.0974617","5.63786411","",
"Philippines","PHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05512357","2.84775972","2.63767385","3.07663488","3.0468533","3.74253035","3.77762938","3.75318074","3.86315918","4.16451931","4.13107872","4.02518559","4.17709208","4.27408695","3.70313668","3.8982749","3.95484328","3.96042776","3.9538188","4.16646004","5.16214037","5.97500563","5.15588379","5.10122538","",
"Palau","PLW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.63728905","7.79659462","7.28691149","8.095788","9.13479805","8.63174248","8.73999214","8.83709908","8.41378212","9.63057423","10.93099976","9.9432106","10.24609089","10.92691708","10.71111488","9.76325321","10.01226997","10.90419006","11.19109821","12.17405796","13.31541061","14.55276012","14.87842083","10.85468197","",
"Papua New Guinea","PNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0184176","2.3006382","2.77562952","2.4531486","2.59372902","2.44874048","2.42600322","2.42102122","2.13526058","2.32937527","2.10756016","2.29397798","2.66693544","2.99727893","3.27119064","1.81881714","2.33063054","2.22970986","2.30051899","2.3253386","2.30193973","2.33994722","2.61463141","2.87081432","",
"Poland","POL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26548243","5.64010143","6.04828405","5.93375778","5.84185648","5.79073858","5.78148365","5.86390114","6.35196781","6.57037735","6.43533468","6.24533606","6.22854042","6.44993687","6.39059496","6.36490345","6.5470438","6.53713226","6.25094128","6.38906956","6.42739105","6.3654809","6.46619797","7.13848782","8.06380177",
"Pre-demographic dividend","PRE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30479088030962","3.60829871306848","3.4435822906828","4.36573893234366","4.40330598125814","4.17523663816007","4.13419864709079","4.09526656327685","3.90027822556361","4.20385568080847","3.80725374436213","3.66315795831777","3.54162093194507","3.69230250564689","3.6582407093554","3.91772576095157","4.26322501939097","4.12428507883182","3.81195764713298","3.74037691727793","4.26281109555811","4.48023690812362","4.29732672241886","4.47078652284659","",
"Puerto Rico (US)","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60104179","8.62751579","8.78642941","9.12415695","9.5325079","9.65306759","9.35422611","9.25186634","9.58307838","10.13070393","10.01858425","9.71847439","9.64000225","9.39476109","9.33570766","9.33309937","9.39989281","9.32668972","9.42121029","9.50868607","10.52074051","11.22031498","10.5492239","10.02761173","10.24061108",
"Paraguay","PRY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01865244","5.60815811","4.75770569","4.90703917","4.93224335","4.82934713","5.01927567","5.02042723","5.03776026","5.52496862","5.46593952","5.82225847","6.53144598","6.0642848","6.62719059","6.69165802","6.67556572","6.60902548","6.74497652","7.16081905","7.67533064","8.03277016","7.73537827","8.35731316","",
"West Bank and Gaza","PSE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.46541214","10.3154583","11.04674053","9.55897141","11.37928772","10.99557114","10.50240231","9.58784008","10.52610016","10.76468372","9.10499382","11.34622478","10.30110455","10.44874382","9.92015553","9.28473282","9.0039854","9.1223526","9.65617657","9.18576908","10.27610207","10.4347353","9.70613861","10.73343945","",
"Pacific island small states","PSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77067927922236","4.73202123688501","5.04890521877527","4.67232941326175","5.04686630694761","5.5121883498091","5.33058794206868","5.07953307222033","4.94411641967188","5.41685559455354","5.10775912358753","4.74234495160517","4.96491984166164","4.82330968927609","4.82532348585278","4.84192417092105","4.79480678149596","4.62651268238975","5.1398246046457","5.4466335838218","6.22241446975888","7.27624644630544","5.91999771751193","5.68145773238409","",
"Post-demographic dividend","PST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.55621569387077","10.0483224035162","10.4933688335541","10.6807886267509","10.6378959554644","10.7163645378717","10.8000929928971","10.7933430886248","10.9897477916386","11.9167327171208","11.8583067926494","11.9242423350797","12.0821003134353","12.0802277806375","12.2583369899197","12.6319773086366","12.76397392713","12.71663479268","12.6632774069889","12.8480081595041","14.2778383582328","13.8015877871673","13.3618138462269","13.2616907140419","",
"French Polynesia","PYF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97258496","2.3197093","2.46044064","3.50257182","3.18311739","2.56300044","2.288064","2.07008052","1.63775349","2.38356304","1.87017763","1.599962","1.74822152","2.07620168","2.42293572","3.63581347","3.54971433","3.21237087","2.96176219","3.18468714","3.81872201","2.8927927","2.18613315","2.52358818","",
"Romania","ROU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20876169","4.37598133","4.57694626","5.37136793","5.47733593","5.52778196","5.07106066","5.02223349","5.02277184","5.27816248","5.63882685","4.47503996","4.50939083","5.2240696","5.0276823","4.94292021","5.08012772","5.18878555","5.51454878","5.69924641","6.20959711","6.45246983","5.79823256","5.70901489","",
"Russian Federation","RUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01989794","5.24284792","5.52166557","5.16368914","4.7603755","4.77177477","4.76654387","4.74792528","4.90364122","5.64392471","4.97111797","4.79491472","4.93637276","5.08104849","5.1820941","5.29604626","5.28970337","5.35890055","5.35520792","5.64849091","8.04076004","7.0299139","6.8788662","7.04438496","",
"Rwanda","RWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57583427","3.31599975","3.12787294","6.92888737","7.50856972","7.71997023","7.60511971","7.86262226","7.55971909","7.79951382","8.08185482","7.93233776","8.1021471","6.77388763","6.98448992","6.65061283","5.968925","5.37623835","5.45722818","4.91471481","5.79862261","6.23147202","5.92842579","5.12708998","",
"South Asia","SAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87482351524686","4.084068875594","4.0899820190923","3.88553089557589","3.86856198744402","3.72779031080319","3.57308973934196","3.51084763549702","3.51163715690981","3.48075323131367","3.30017600569856","3.22083950063689","3.28505446675371","3.65987146283308","3.53515216737115","3.51918654797091","3.42611411151728","2.92047698852862","2.85201740632584","2.9092236338965","3.25937586475956","3.30046062379793","3.3087387158875","3.26234217340341","",
"Saudi Arabia","SAU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2115941","4.46173573","4.2493763","3.97909737","3.58400965","3.4186728","3.61922002","3.56229162","2.97100711","4.29042768","3.64786148","3.68218255","3.98779845","4.42293596","5.15800905","5.8620224","6.24142838","6.03126049","5.34063101","5.46743011","6.64630127","5.93033648","5.31400585","5.68722248","",
"Sudan","SDN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60664487","3.36456871","3.30010891","3.89187932","4.15593481","4.09418154","4.88544321","5.66269159","5.42313576","6.39496326","5.05810165","5.61579561","5.68827009","6.96487474","5.67619705","5.81112576","5.68438482","5.91767406","4.46172857","4.59967566","3.04323435","2.9669323","3.79416442","2.85165739","",
"Senegal","SEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55015373","3.68148756","3.95294404","4.29703569","4.56856203","3.67466521","3.76337624","3.41496587","3.50687575","3.841573","4.02764368","4.21416712","4.26688004","4.38573599","4.38962269","4.37789631","4.25606871","4.16359377","4.43182087","4.49531031","5.15119171","4.44256258","4.0444808","4.32314825","",
"Singapore","SGP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.343364","3.16302657","3.358464","3.60699272","3.15019798","3.03367925","2.9347465","2.83749056","3.19488454","3.39370513","3.1982615","3.1539185","3.32392788","3.68225336","3.87132597","4.18061399","4.37989521","4.35978413","4.07275724","4.40746737","5.70015287","5.14599705","4.33121586","4.49163246","",
"Solomon Islands","SLB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82778931","6.60712814","10.10627556","7.07724714","7.72556639","9.01794529","8.00802231","7.18583059","5.50656271","6.6096673","4.66862011","5.03008652","4.88045692","4.58030891","4.88962364","4.45310211","4.52952909","4.16556406","3.86440825","4.43728065","4.89478445","4.94795895","4.82418394","5.36366177","",
"Sierra Leone","SLE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29086494","5.22183514","5.55388832","5.06219816","5.23798943","5.23005009","5.29913139","5.31662989","5.60332584","6.27075481","5.64204741","6.60636759","5.92764187","8.45845032","15.11886978","12.3831234","10.05438519","6.00532055","5.29927444","5.7052846","5.66489744","5.07244635","4.80377436","4.71883011","",
"El Salvador","SLV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84342813","7.88604879","7.88565731","7.77182293","8.1302166","9.20057869","8.69338894","8.47836304","8.49585915","8.83749676","8.90416241","8.87645435","8.60625362","9.05235958","8.5989418","8.75833225","8.71456337","8.42286873","8.322752","8.80846119","8.95105076","10.12668991","9.82036304","9.28738594","",
"San Marino","SMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7876792","5.64127541","5.39155769","4.77200127","4.86479282","4.88683653","4.91361904","5.09587288","5.41110897","6.18409586","6.20853519","8.0707283","8.98883724","8.23800278","8.30091763","8.43315315","8.4219532","8.25972271","8.2778492","8.14801598","8.48147392","7.51272249","7.22336292","6.60829115","",
"Somalia, Fed. Rep.","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36953735","3.02053761","2.94074512","2.2842648","2.44348097","2.50873256","2.40617251","2.47010517","2.73509169","2.8469162","3.74413586","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80770588","6.19155836","7.24950886","7.30602598","7.63644934","8.09346867","8.28575706","9.01782608","9.12807178","8.98933506","9.15153027","8.75940418","8.95716667","8.93188286","8.85966778","8.46289921","8.15184307","7.89965153","8.18469906","8.28762531","8.30643559","9.23441029","8.58397198","8.03133774","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90328861242148","4.90981890674477","4.44837584385725","5.41013559502036","5.40945242651593","5.23522052625765","5.1446801173195","5.04275785085972","4.83765957169523","5.23873809876384","5.15869064013828","5.10159577422318","4.92952458693269","4.92477766891397","4.72055267817927","4.96655772224491","5.06546494398196","5.05092923103056","4.7381331050621","4.55316332987647","4.94308589748073","5.17335513399429","5.03237754984377","5.06491625592637","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.11322403","11.69539356","9.06570053","9.35116673","6.30117083","6.57254314","11.61002254","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89210703053956","4.90534830473164","4.45270466556754","5.40139841379027","5.39227172095903","5.21706322418566","5.13291707106771","5.04082896708838","4.82482972438106","5.2217779015358","5.16452045702776","5.08873463890682","4.91981159126515","4.90179423157196","4.70009330149693","4.92348638335971","4.9993387548547","4.9771165926508","4.67113624517035","4.493857439856","4.86759889049985","5.07287182325784","4.914331492401","4.91844873230529","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.00269246151725","4.95635268195477","5.276404125534","5.37566436783327","5.42150705919103","5.45418113434391","5.27084046702917","5.26184813737037","5.30828915062957","5.93038922395744","5.75818973051181","5.57325398074681","5.55342637252816","5.70963390498864","5.82370736418588","6.05224375446595","6.27712293907752","6.29114913767488","6.3287002516318","6.48855042141471","7.4621161463999","7.38388524979858","6.66220434688589","6.76810941964699","",
"Sao Tome and Principe","STP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.31892776","9.64001942","9.49860477","11.46527386","10.7211771","10.35199738","7.10559654","7.00608587","5.97009039","5.75177002","5.80827904","5.65160036","7.07299662","8.94060898","7.91452122","6.53226852","7.60211611","7.46631384","5.91960287","5.48078823","7.32044411","7.85889721","5.7744813","5.77292156","",
"Suriname","SUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87092161","3.82474971","5.32991552","4.88878393","5.4608078","5.2439642","5.85598755","5.22148609","4.74699593","4.97810316","4.6978569","4.40932178","4.28435707","4.48738098","4.52127838","5.80808163","5.99283743","5.32285929","6.60567093","8.38353634","6.03425598","5.01704168","5.93297768","5.40666008","",
"Slovak Republic","SVK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30743933","5.34054947","5.51793909","5.48400879","6.39662457","6.61619043","6.8522706","7.17538357","6.95978355","7.95280409","7.67065239","7.31452227","7.52780581","7.48013163","6.86543369","6.74109745","7.06081343","6.73388767","6.63677502","6.91102982","7.06027794","7.62857914","7.70245218","7.35262203","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.85456371","7.95505714","8.11632538","8.17447376","7.99959517","8.0534668","7.8671999","7.54076052","7.89287567","8.6420126","8.63941956","8.60054302","8.79263687","8.84043884","8.58487225","8.57742882","8.5691185","8.2588892","8.35228634","8.56564522","9.48984432","9.52724361","9.62683296","9.30008888","9.87630939",
"Sweden","SWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32495546","7.89248943","8.18597412","8.31654263","8.1428194","8.15987301","8.0421772","7.9882226","8.22603607","8.77742958","8.32384682","10.50179005","10.834198","10.9872179","11.07212639","10.93069172","10.95692444","10.94730949","11.09132671","10.93444347","11.42458725","11.23013592","10.85505676","11.152915","11.21510124",
"Eswatini","SWZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60951757","5.13895369","5.52298307","6.37864399","6.81432486","7.37623358","7.82560062","7.93004131","8.85792923","8.63292217","8.5912571","8.46997261","7.82047606","7.45703411","7.25596571","7.05855274","6.82044792","6.98103714","7.31937742","8.40033817","7.0983777","7.40552139","7.2449131","7.49763966","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61071777","4.54768324","4.19562864","4.86075974","4.66628933","4.44606543","4.33191252","3.79315019","3.51518679","3.43580508","4.40148449","4.35539675","5.2896843","4.19129515","4.43609142","4.24428654","4.71349716","4.47661018","4.41706038","4.25269794","5.83709192","5.2088151","4.39909697","4.48238087","",
"Syrian Arab Republic","SYR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57202911","4.71458244","4.96416759","5.13501024","4.49753141","4.12713289","3.79620314","3.73920178","3.41378117","3.57431221","3.35286307","2.6616261","3.22060776","3.77518535","4.23171377","3.67464328","3.89073515","3.91299295","3.93852568","3.96978569","3.67009115","3.50403309","3.3840971","2.70998812","",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20697546","4.08039331","5.60251188","4.24698305","4.23982859","3.73196912","3.73417258","3.47199655","3.16359782","3.36260128","3.08810997","2.85585785","2.67306423","2.95766044","3.29708338","3.40253925","3.70842481","3.51023412","3.2893219","3.38471627","4.35215092","3.9722333","4.15823555","4.99707747","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92103064513024","3.81728486568705","3.87685292026891","3.94145376742125","3.84906368547254","3.83818762161136","3.68821208538104","3.51573481432685","3.67991801617451","4.07100872233493","3.96567600066826","4.08422356577556","4.27904594570492","4.40816800496826","4.4910442223152","4.64742800465151","4.67414820826657","4.73872752864821","4.83535460653651","4.99321295377829","5.27705777904076","5.15136897441315","5.58501289794467","5.60857793634195","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01418747092279","5.29911318941197","5.53336293813231","5.44774191842785","5.24149287358681","5.22436399490479","5.20074394688617","5.17244374312599","5.27914421026948","5.78197750514431","5.34821085983061","5.05155861270948","5.10422397356465","5.17041675720298","5.20269555336982","5.223514455981","5.33549310641421","5.33246499354921","5.34312927891352","5.55429623640193","6.74637614445174","6.44819921431963","6.04343709276726","6.21781794446421","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33427","3.4422195","3.44502354","3.44513917","3.48131895","3.98242044","4.30967808","3.67734432","3.74071932","3.92726755","4.33284378","4.38927078","4.64366484","4.78670263","4.90473413","6.24738503","6.58550072","6.50210476","6.16073656","5.91268635","6.18928432","5.6165967","6.24094057","6.10829544","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10125351","3.02623773","3.334723","3.24312782","3.13893151","3.15972233","3.09970832","3.19277525","3.45933938","3.61939645","3.39009809","3.56825495","3.5229404","3.45313334","3.68448091","3.8522861","3.93900609","3.85276842","3.87040329","3.78911877","4.35724688","5.15399981","5.35471153","4.53787661","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26492405","4.57802534","4.43647242","4.70218658","4.79911184","5.21024704","5.03254795","5.54050112","5.91206694","5.85579777","5.73543453","5.85971785","5.98185873","6.53226423","6.6654973","6.90735912","6.96349716","6.85399008","7.01381588","6.9476676","8.8903532","8.37504482","7.62917423","7.43789911","",
